Sender BU ID,Sender BU Description,Sender BU Region,Sender BU Approver Contact Email,Sender BU Onsite Contact Email,Sender BU's SKU Current DOI,Sender BU's SKU Target DOI,Sender Average Weekly Use,Sender BU On Hand Quantity,Sender BU in Transit Quantity,Sender BU Approves transfer? (YES/NO),Item ID,Item Description,Supplier Name,Source Lot ID,Item-Lot Expiry Date,Item Quantity to transfer,STD UOM,$ Value of Transfer,Transfer Recommendation Reason,PeopleSoft Transfer ID,Receiver BU ID,Receiver BU Description,Receiver BU Region,Receiver BU Approver Contact Email,Receiver BU Onsite Contact Email,Receiver BU's SKU Current DOI,Receiver BU's SKU Target DOI,Receiver Average Weekly Use,Receiver BU On Hand Quantity,Receiver BU in Transit Quantity,Receiver BU Approves transfer? (YES/NO),Chart of Accounts,Receiver BU Address,Sender Lot Items to Expire
69000,Quest Diag.- LabOne LLC-Lenexa,Great MidWest,vincent.s.hoefler@questdiagnostics.com,vincent.s.hoefler@questdiagnostics.com,22.86,14,174.86,571,0,-,167304,"COLLECTOR, SHARPS, 8QT, NEST,","AERO-MED, LTD.",NONLOT,2100-01-01,207.0,EA,457.90056,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,10.14,14,789.11,1143,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,350.0,22,0.14,7,0,-,169041,"TIP, PIPET, EPPENDORF EPTIPS,",FISHER HEALTHCARE,NONLOT,2100-01-01,6.0,CA,712.92,Surplus at SoBU (non-lot),,80071,DLO Baptist Transplant Lab-DLO,Joint Venture,,,0.0,14,5.67,0,0,-,80071-OC,"3300 Nw Expressway, Oklahoma City, 73112-4462 , OK",0.0
48510,Quest Diag- Rose Med Ctr,Great MidWest,,,46.3,14,7.5600000000000005,50,0,-,176450,TISSUE GRINDER 50ML,FISHER HEALTHCARE,NONLOT,2100-01-01,11.0,CA,398.09,Surplus at SoBU (non-lot),,62540,Quest Diag-HUMC Univ Med Ctr,East,,,3.0,14,7.0,3,0,-,62540-P34,"30 Prospect Ave
Hospital Laboratory, Hackensack, 07601-1915, NJ",0.0
36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,99999.0,22,0.0,1,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,19E0456490,2024-01-06,1.0,PK,61.89,Lot expires before SoBU use; lot not found at surplus ReBU,,50571,Quest Diag-MH Texas Med Ctr,Southwest,,,50.0,14,0.14,1,0,-,50571-S9J,"6411 Fannin St, Houston, 77030, TX",1.0
46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,99999.0,14,0.0,1,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,20F2356455,2023-07-20,1.0,PK,61.89,Lot expires before SoBU use; lot not found at surplus ReBU,,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,100.0,14,0.14,2,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",1.0
48510,Quest Diag- Rose Med Ctr,Great MidWest,,,99999.0,14,0.0,1,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,19B1556847,2024-02-28,1.0,PK,61.89,Lot expires before SoBU use; lot not found at surplus ReBU,,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,100.0,14,0.14,2,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",1.0
48511,Quest Diag - Skyridge,Great MidWest,,,99999.0,14,0.0,2,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,18B0656134,2023-02-28,1.0,PK,61.89,Lot expires before SoBU use; lot not found at surplus ReBU,,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,100.0,14,0.14,2,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",1.0
48511,Quest Diag - Skyridge,Great MidWest,,,99999.0,14,0.0,2,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,19E0456490,2024-06-30,1.0,PK,61.89,Lot expires before SoBU use; lot not found at surplus ReBU,,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,100.0,14,0.14,2,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",1.0
48519,Quest Diag - North Suburban,Great MidWest,,,99999.0,14,0.0,1,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,2777C359,2022-04-30,1.0,PK,61.89,Lot expires before SoBU use; lot not found at surplus ReBU,,50571,Quest Diag-MH Texas Med Ctr,Southwest,,,50.0,14,0.14,1,0,-,50571-S9J,"6411 Fannin St, Houston, 77030, TX",1.0
60574,Quest-Peace Health RiverBend,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,99999.0,14,0.0,2,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,2057C304,2022-06-30,2.0,PK,123.78,Lot expires before SoBU use; lot not found at surplus ReBU,,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,100.0,14,0.14,2,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",2.0
62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,99999.0,14,0.0,1,0,-,176490,"CAL, 2000M/OSK/KG, 10X5ML, 250/PK",FISHER HEALTHCARE,19B1556847,2024-02-28,1.0,PK,61.89,Lot expires before SoBU use; lot not found at surplus ReBU,,50571,Quest Diag-MH Texas Med Ctr,Southwest,,,50.0,14,0.14,1,0,-,50571-S9J,"6411 Fannin St, Houston, 77030, TX",1.0
27770,Quest Diagnostics-Orangeburg,Southeast,John.A.Davis@questdiagnostics.com,John.A.Davis@questdiagnostics.com,99999.0,14,0.0,3,0,-,176522,"CTRL, SICKLESCREN",FISHER HEALTHCARE,983341,2022-11-30,3.0,PK,178.82999999999998,Lot expires before SoBU use; lot not found at surplus ReBU,,30072,Quest Diag-Houston Medical Cen,Southeast,Casey.L.Weaver@questdiagnostics.com,Casey.L.Weaver@questdiagnostics.com,33.33,14,0.21,1,0,-,30072-N4P,"1601 Watson Blvd 1st Floor, Warner Robins, 31093-3431, GA",3.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,33.33,14,0.42,2,0,-,176539,"G-RGT, BBL MYCOPREP, 75ML ,10BTL",FISHER HEALTHCARE,312120,2021-07-27,1.0,EA,117.64,Surplus at SoBU (lot in use); lot in inventory at deficit ReBU,,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.37,22,3.4299999999999997,9,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",0.0
48516,Quest Diag - Aurora,Great MidWest,,,210.0,14,0.7000000000000001,21,0,-,176655,"RGT, TEST PLUS STREP A RAPID Q",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,PK,63.22,Surplus at SoBU (non-lot),,48514,Quest Diag - Swedish Belmar ER,Great MidWest,,,0.0,14,0.56,0,0,-,48514-N1I,"260 S Wadsworth Blvd, Lakewood, 80226, CO",0.0
29777,Quest Diagnostics-North Hosp,Southeast,,,99999.0,14,0.0,12,0,-,176681,"EXTENDER, TUBE, MICROTAINER","AERO-MED, LTD.",NONLOT,2100-01-01,9.0,PK,52.56,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,14.700000000000001,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
48510,Quest Diag- Rose Med Ctr,Great MidWest,,,228.57,14,0.49000000000000005,16,0,-,176681,"EXTENDER, TUBE, MICROTAINER","AERO-MED, LTD.",NONLOT,2100-01-01,11.0,PK,64.24,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,14.700000000000001,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
62584,Quest Diagnostics Mercy Med C,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,69.57,14,1.61,16,0,-,176681,"EXTENDER, TUBE, MICROTAINER","AERO-MED, LTD.",NONLOT,2100-01-01,9.0,PK,52.56,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,14.700000000000001,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,99999.0,14,0.0,1,0,-,176791,"RGT, PIPERACILLIN/TAZOBACTAM ,10PC/PK",FISHER HEALTHCARE,9266962,2021-09-30,1.0,PK,79.46,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.18,22,0.77,2,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",1.0
49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,99999.0,14,0.0,1,0,-,176791,"RGT, PIPERACILLIN/TAZOBACTAM ,10PC/PK",FISHER HEALTHCARE,2543,2022-01-31,1.0,PK,79.46,Lot expires before SoBU use; lot on hand at deficit ReBU,,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.18,22,0.77,2,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",1.0
60574,Quest-Peace Health RiverBend,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,99999.0,14,0.0,2,0,-,176791,"RGT, PIPERACILLIN/TAZOBACTAM ,10PC/PK",FISHER HEALTHCARE,85118,2022-04-30,1.0,PK,79.46,Lot expires before SoBU use; lot on hand at deficit ReBU,,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.18,22,0.77,2,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",1.0
60574,Quest-Peace Health RiverBend,West,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,Kellie.K.Horton@questdiagnostics.com; Claudia.M.DeVere@questdiagnostics.com,99999.0,14,0.0,2,0,-,176791,"RGT, PIPERACILLIN/TAZOBACTAM ,10PC/PK",FISHER HEALTHCARE,9266962,2021-09-30,1.0,PK,79.46,Lot expires before SoBU use; lot NOT at deficit ReBU (minimum days applies),,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.18,22,0.77,2,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",1.0
61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,99999.0,14,0.0,4,0,-,176791,"RGT, PIPERACILLIN/TAZOBACTAM ,10PC/PK",FISHER HEALTHCARE,85118,2022-04-30,1.0,PK,79.46,Lot expires before SoBU use; lot on hand at deficit ReBU,,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.18,22,0.77,2,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",1.0
61500,Quest Diagnostics-Tampa,Southeast,Quentia.D.Jones@questdiagnostics.com,Quentia.D.Jones@questdiagnostics.com,99999.0,14,0.0,4,0,-,176791,"RGT, PIPERACILLIN/TAZOBACTAM ,10PC/PK",FISHER HEALTHCARE,9211758,2021-08-31,3.0,PK,238.38,Lot expires before SoBU use; lot NOT at deficit ReBU (less than minimum days applies),,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.18,22,0.77,2,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",3.0
62540,Quest Diag-HUMC Univ Med Ctr,East,,,99999.0,14,0.0,4,0,-,176791,"RGT, PIPERACILLIN/TAZOBACTAM ,10PC/PK",FISHER HEALTHCARE,2543,2022-01-31,4.0,PK,317.84,Lot expires before SoBU use; lot on hand at deficit ReBU,,36200,Mid America Clinical Labs,Great MidWest,Brent Fraker,Brent Fraker,18.18,22,0.77,2,0,-,36200-JI,"2560 N Shadeland Ave
Ste B, Indianapolis, 46219-1706, IN",4.0
29776,Quest Diagnostics-Volunteer H,Southeast,,,57.14,14,1.47,12,0,-,176953,"TOURNIQUET, LATEX FREE, ORANGE","AERO-MED, LTD.",NONLOT,2100-01-01,7.0,PK,87.29,Surplus at SoBU (non-lot),,27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,9.36,14,11.969999999999999,16,0,-,27500-NL9,"638 Chapman St, Salem, 24153-5016, VA",0.0
29780,Quest Diagnostics-Atmore Comm,Southeast,,,99999.0,14,0.0,28,0,-,176953,"TOURNIQUET, LATEX FREE, ORANGE","AERO-MED, LTD.",NONLOT,2100-01-01,5.0,PK,62.35,Surplus at SoBU (non-lot),,48519,Quest Diag - North Suburban,Great MidWest,,,5.8,14,4.83,4,0,-,48519-GX1,"9191 Grant St First Floor, Thornton, 80229, CO",0.0
62584,Quest Diagnostics Mercy Med C,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,34.38,14,2.24,11,0,-,176953,"TOURNIQUET, LATEX FREE, ORANGE","AERO-MED, LTD.",NONLOT,2100-01-01,6.0,PK,74.82000000000001,Surplus at SoBU (non-lot),,48511,Quest Diag - Skyridge,Great MidWest,,,6.9,14,6.09,6,0,-,48511-FX9,"10101 Ridgegate Pkwy - 1St Fl, Lone Tree, 80124, CO",0.0
62586,Quest Diagnostics St Catherine,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,75.0,14,5.32,57,0,-,176953,"TOURNIQUET, LATEX FREE, ORANGE","AERO-MED, LTD.",NONLOT,2100-01-01,9.0,PK,112.23,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,7.14,14,9.799999999999999,10,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
69000,Quest Diag.- LabOne LLC-Lenexa,Great MidWest,vincent.s.hoefler@questdiagnostics.com,vincent.s.hoefler@questdiagnostics.com,225.57,14,36.68,1182,0,-,179344,"SYRINGE, 5CC LUER-LOK, 125/PK","AERO-MED, LTD.",NONLOT,2100-01-01,640.0,EA,52.992,Surplus at SoBU (non-lot),,27770,Quest Diagnostics-Orangeburg,Southeast,John.A.Davis@questdiagnostics.com,John.A.Davis@questdiagnostics.com,0.0,14,320.46000000000004,0,0,-,27770-X6H,"3000 St. Matthew Rd
Laboratory, Orangeburg, 29118, SC",0.0
80000,DLO-Diagnostics Lab of OK,Joint Venture,,,73.91,14,1.61,17,0,-,184174,"SCALPEL, DISPO, #21, 20/PK",FISHER HEALTHCARE,NONLOT,2100-01-01,6.0,PK,68.16,Surplus at SoBU (non-lot),,67100,Quest Diagnostics - Chantilly,Esoteric,ChantillyMaterialsManagement@questdiagnostics.com,ChantillyMaterialsManagement@questdiagnostics.com,11.45,14,18.34,30,0,-,67100-AMD,"14225 Newbrook Dr, Chantilly, 20151-2228 , VA",0.0
27770,Quest Diagnostics-Orangeburg,Southeast,John.A.Davis@questdiagnostics.com,John.A.Davis@questdiagnostics.com,99999.0,14,0.0,1,0,-,184245,"TUBE, KOVA, ECONOMY, 500/PK",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,PK,54.57,Surplus at SoBU (non-lot),,29776,Quest Diagnostics-Volunteer H,Southeast,,,4.0,14,3.5,2,0,-,29776-OUV,"161 Mount Pelia Road, Martin, 38237-3811, TN",0.0
48510,Quest Diag- Rose Med Ctr,Great MidWest,,,33.33,14,0.42,2,0,-,184245,"TUBE, KOVA, ECONOMY, 500/PK",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,PK,54.57,Surplus at SoBU (non-lot),,29776,Quest Diagnostics-Volunteer H,Southeast,,,4.0,14,3.5,2,0,-,29776-OUV,"161 Mount Pelia Road, Martin, 38237-3811, TN",0.0
48516,Quest Diag - Aurora,Great MidWest,,,50.0,14,0.28,2,0,-,184245,"TUBE, KOVA, ECONOMY, 500/PK",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,PK,54.57,Surplus at SoBU (non-lot),,29776,Quest Diagnostics-Volunteer H,Southeast,,,4.0,14,3.5,2,0,-,29776-OUV,"161 Mount Pelia Road, Martin, 38237-3811, TN",0.0
62540,Quest Diag-HUMC Univ Med Ctr,East,,,58.62,14,2.03,17,0,-,184245,"TUBE, KOVA, ECONOMY, 500/PK",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,PK,54.57,Surplus at SoBU (non-lot),,80070,DLO Integris Baptist Med Ctr,Joint Venture,,,8.7,14,1.61,2,0,-,80070-BMD,"3300 Nw Expressway
Suite: 2Nd Floor Main Lab, Oklahoma City, 73112-4418 , OK",0.0
64070,QuestDiag Charlotte Hungerford,North,,,28.57,14,0.49000000000000005,2,0,-,184245,"TUBE, KOVA, ECONOMY, 500/PK",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,PK,54.57,Surplus at SoBU (non-lot),,29776,Quest Diagnostics-Volunteer H,Southeast,,,4.0,14,3.5,2,0,-,29776-OUV,"161 Mount Pelia Road, Martin, 38237-3811, TN",0.0
80000,DLO-Diagnostics Lab of OK,Joint Venture,,,50.0,14,0.28,2,0,-,184245,"TUBE, KOVA, ECONOMY, 500/PK",FISHER HEALTHCARE,NONLOT,2100-01-01,1.0,PK,54.57,Surplus at SoBU (non-lot),,29776,Quest Diagnostics-Volunteer H,Southeast,,,4.0,14,3.5,2,0,-,29776-OUV,"161 Mount Pelia Road, Martin, 38237-3811, TN",0.0
48516,Quest Diag - Aurora,Great MidWest,,,38.46,14,1.82,10,0,-,193126,"TUBE, LT BLUE,3.2% SOD CIT, 1.","AERO-MED, LTD.",NONLOT,2100-01-01,6.0,PK,50.94,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,3.36,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,53.57,14,3.9200000000000004,30,0,-,193263,"NEEDLE, 21G, 1 1/4, ECLIPSE, 4","AERO-MED, LTD.",NONLOT,2100-01-01,22.0,PK,147.84,Surplus at SoBU (non-lot),,49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,5.52,14,53.27,42,0,-,49500-QAC,"1526 Peach Street, Erie, 16501-2110 , PA",0.0
29774,Quest Diagnostics-Jackson-Mad,Southeast,Tiffany.L.VanDyke@questdiagnostics.com,Tiffany.L.VanDyke@questdiagnostics.com,43.61,14,18.62,116,0,-,193263,"NEEDLE, 21G, 1 1/4, ECLIPSE, 4","AERO-MED, LTD.",NONLOT,2100-01-01,42.0,PK,282.24,Surplus at SoBU (non-lot),,49500,ASSOCIATED CLINICAL LABS.,North,Robert.G.Galbraith@questdiagnostics.com,Robert.G.Galbraith@questdiagnostics.com,5.52,14,53.27,42,0,-,49500-QAC,"1526 Peach Street, Erie, 16501-2110 , PA",0.0
29774,Quest Diagnostics-Jackson-Mad,Southeast,Tiffany.L.VanDyke@questdiagnostics.com,Tiffany.L.VanDyke@questdiagnostics.com,43.61,14,18.62,116,0,-,193263,"NEEDLE, 21G, 1 1/4, ECLIPSE, 4","AERO-MED, LTD.",NONLOT,2100-01-01,8.0,PK,53.76,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,10.0,14,14.0,20,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,100.0,14,0.14,2,0,-,193295,"LANCET, QUICKHEEL, PREEMIE, 50","AERO-MED, LTD.",NONLOT,2100-01-01,1.0,PK,64.5,Surplus at SoBU (non-lot),,54500,Quest Diagnostics-New Orleans,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,0.0,14,1.33,0,0,-,54500-ZNB,"4200 Houma Boulevard, Metairie, 70006-2970 , LA",0.0
30072,Quest Diag-Houston Medical Cen,Southeast,Casey.L.Weaver@questdiagnostics.com,Casey.L.Weaver@questdiagnostics.com,99999.0,14,0.0,1,0,-,193295,"LANCET, QUICKHEEL, PREEMIE, 50","AERO-MED, LTD.",NONLOT,2100-01-01,1.0,PK,64.5,Surplus at SoBU (non-lot),,54500,Quest Diagnostics-New Orleans,Southwest,Jeannie.E.Disisto@questdiagnostics.com,Jeannie.E.Disisto@questdiagnostics.com,0.0,14,1.33,0,0,-,54500-ZNB,"4200 Houma Boulevard, Metairie, 70006-2970 , LA",0.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,120.0,14,0.7000000000000001,12,0,-,193705,"TUBE, GOLD, CAPILLARY, SST, 50","AERO-MED, LTD.",NONLOT,2100-01-01,5.0,PK,100.0,Surplus at SoBU (non-lot),,62540,Quest Diag-HUMC Univ Med Ctr,East,,,8.08,14,6.93,8,0,-,62540-P34,"30 Prospect Ave
Hospital Laboratory, Hackensack, 07601-1915, NJ",0.0
62583,Quest Diagnostics St Charles H,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,40.32,14,208.32000000000002,1200,0,-,193706,"TUBE, EDTA, PINK TOP, 6ML, PL,","AERO-MED, LTD.",NONLOT,2100-01-01,783.0,EA,70.00019999999999,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,5.44,14,1801.1000000000001,1400,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
62586,Quest Diagnostics St Catherine,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,128.62,14,65.31,1200,0,-,193706,"TUBE, EDTA, PINK TOP, 6ML, PL,","AERO-MED, LTD.",NONLOT,2100-01-01,560.0,EA,50.06399999999999,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,5.44,14,1801.1000000000001,1400,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
64070,QuestDiag Charlotte Hungerford,North,,,45.5,14,215.39,1400,0,-,193706,"TUBE, EDTA, PINK TOP, 6ML, PL,","AERO-MED, LTD.",NONLOT,2100-01-01,859.0,EA,76.79459999999999,Surplus at SoBU (non-lot),,62587,Quest Diagnostics Good Samarit,East,catherine.a.perez@questdiagnostics.com,catherine.a.perez@questdiagnostics.com,5.44,14,1801.1000000000001,1400,0,-,62587-C8Z,"1000 Montauk Hwy, West Islip, 11795, NY",0.0
48516,Quest Diag - Aurora,Great MidWest,,,42.0,14,199.99,1200,0,-,193707,"TUBE, GRAY, 4ML PLASTIC HEMOGU","AERO-MED, LTD.",NONLOT,2100-01-01,700.0,EA,57.68,Surplus at SoBU (non-lot),,43560,Quest Diag-Pittsburgh-Uniontow,North,Jordan.B.Damko-Grinnell@questdiagnostics.com,Jordan.B.Damko-Grinnell@questdiagnostics.com,0.0,14,350.0,0,0,-,43560-ZL4,"500 W Berkeley Street, Uniontown, 15401-5514, PA",0.0
48510,Quest Diag- Rose Med Ctr,Great MidWest,,,99999.0,14,0.0,4,0,-,193884,"TUBE, MICROTAINER, LITHIUM HEP","AERO-MED, LTD.",NONLOT,2100-01-01,3.0,PK,63.87,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,1.82,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
45500,Quest Diagnostics-St. LouisMSA,Great MidWest,Mark.K.Gleiber@questdiagnostics.com,Mark.K.Gleiber@questdiagnostics.com,25.13,14,13.93,50,0,-,194065,"BAG, CONSOLIDATION, DRAWTAPE,","AERO-MED, LTD.",NONLOT,2100-01-01,14.0,PK,123.34,Surplus at SoBU (non-lot),,32500,Quest Diagnostics Baltimore,East,James.P.Martin@questdiagnostics.com,James.P.Martin@questdiagnostics.com,10.21,14,26.74,39,0,-,32500-B9A,"1715 Twin Springs Road, Baltimore, 21227, MD",0.0
80000,DLO-Diagnostics Lab of OK,Joint Venture,,,46.27,14,23.45,155,0,-,194065,"BAG, CONSOLIDATION, DRAWTAPE,","AERO-MED, LTD.",NONLOT,2100-01-01,12.0,PK,105.72,Surplus at SoBU (non-lot),,39500,Quest Diagnostics-S. Fla Miami,Southeast,Maria.R.Garzon@questdiagnostics.com,Maria.R.Garzon@questdiagnostics.com,10.42,14,23.52,35,0,-,39500-MI,"10200 Commerce Pkwy, Miami, 33025, FL",0.0
80000,DLO-Diagnostics Lab of OK,Joint Venture,,,46.27,14,23.45,155,0,-,194065,"BAG, CONSOLIDATION, DRAWTAPE,","AERO-MED, LTD.",NONLOT,2100-01-01,87.0,PK,766.47,Surplus at SoBU (non-lot),,46500,Quest Diagnostics-Marlborough,North,Leslie.X.Haradji@questdiagnostics.com,Leslie.X.Haradji@questdiagnostics.com,7.64,14,96.25,105,0,-,46500-NL2,"200 Forest Street
Floor 3, Marlborough, 1752, MA",0.0
27500,GSO Southwest VA,Southeast,Robert.M.Gladden@questdiagnostics.com,Robert.M.Gladden@questdiagnostics.com,18.6,14,6.02,16,0,-,194239,"TUBE, CAPILLARY, PST, 50/PK","AERO-MED, LTD.",NONLOT,2100-01-01,3.0,PK,61.5,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,8.12,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
29776,Quest Diagnostics-Volunteer H,Southeast,,,55.56,14,0.63,5,0,-,194239,"TUBE, CAPILLARY, PST, 50/PK","AERO-MED, LTD.",NONLOT,2100-01-01,3.0,PK,61.5,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,8.12,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
29777,Quest Diagnostics-North Hosp,Southeast,,,99999.0,14,0.0,5,0,-,194239,"TUBE, CAPILLARY, PST, 50/PK","AERO-MED, LTD.",NONLOT,2100-01-01,4.0,PK,82.0,Surplus at SoBU (non-lot),,48515,Quest Diag - St Lukes,Great MidWest,,,0.0,14,8.12,0,0,-,48515-FX5,"1719 E 19th Ave, Denver, 80218, CO",0.0
